L105Cap.lean:829	theorem Lift1_snoc_row1	theorem Lift1_snoc_row1 {C : TrioSeq} {p q : ℕ × ℕ × ℕ} {d : ℕ} (heq : Lift1 (C ++ [p]) d = Lift1 C d ++ [q]) : p.2.1 ≤ q.2.1 ∧ q.2.1 ≤ p.2.1 + d	`Lift1` が動かすのは足す列の**行 1 だけ**で、動く幅は `[0, d]`。
L105Cap.lean:846	theorem srow_cap_eq_two_iff	theorem srow_cap_eq_two_iff {C : TrioSeq} {q : ℕ × ℕ × ℕ} {c : ℕ} (hq2 : q.2.2 = c) : srow (C ++ [q]) C.length = 2 ↔ 0 < c	**★★★ `srow = 2 ⟺ `c ≥ 1`。** cap の行 2 が枝をそのまま決める。
L105Cap.lean:856	theorem srow_cap_eq_zero	theorem srow_cap_eq_zero {C : TrioSeq} {p q : ℕ × ℕ × ℕ} {d : ℕ} (heq : Lift1 (C ++ [p]) d = Lift1 C d ++ [q]) (hq2 : q.2.2 = p.2.2) (h0 : srow (C ++ [q]) C.length = 0) : p.2.1 = 0 ∧ p.2.2 = 0	**★★★ `srow = 0` なら `b = 0` かつ `c = 0`。**（対偶: `(b,c) ≠ (0,0)` が `srow ≥ 1` を生む。リフト `t` は行 1 を**増やす**方向にしか動かさない。）
L105Cap.lean:893	def Mw	def Mw : TrioSeq	**★★★ `srow = 0` なら `b = 0` かつ `c = 0`。**（対偶: `(b,c) ≠ (0,0)` が `srow ≥ 1` を生む。リフト `t` は行 1 を**増やす**方向にしか動かさない。） theorem srow_cap_eq_zero {C : TrioSeq} {p q : ℕ × ℕ × ℕ} {d : ℕ} (heq : Lift1 (C ++ [p]) d = Lift1 C d ++ [q]) (hq2 : q.2.2 = p.2.2) (h0 : srow (C ++ [q]) C.length = 0) : p.2.1 = 0 ∧ p.2.2 = 0 := by rw [srow_snoc_last] at h0 obtain ⟨hlo, -⟩ := Lift1_snoc_row1 heq by_cases hc : 0 < q.2.2
L105Cap.lean:895	def Sw	def Sw : TrioSeq	
L105Cap.lean:897	theorem argOK_Mw	theorem argOK_Mw : argOK Mw	
L105Cap.lean:905	theorem Mw_len	theorem Mw_len : 1 ≤ Mw.length	
L105Cap.lean:907	theorem capBase_Mw	theorem capBase_Mw : capBase Mw 0 0 0 = [((0, 0, 0) : ℕ × ℕ × ℕ), (1, 1, 1)]	
L105Cap.lean:912	theorem cap_Mw	theorem cap_Mw : Lift1 (((0, 0, 0) : ℕ × ℕ × ℕ) :: cap Mw 1 1) 0 = Sw	
L105Cap.lean:916	theorem Sw_split	theorem Sw_split : Sw = capBase Mw 0 0 0 ++ [((2, 1, 1) : ℕ × ℕ × ℕ)]	
L105Cap.lean:920	theorem srow_Sw	theorem srow_Sw : srow Sw 2 = 2	
L105Cap.lean:922	theorem row2_pos_capBase_Mw	theorem row2_pos_capBase_Mw : ∃ p ∈ capBase Mw 0 0 0, 0 < p.2.2	
L105Cap.lean:931	theorem le0_le'	theorem le0_le' {M : TrioSeq} {a b : ℕ} (h : le0 M a b) : a ≤ b	
L105Cap.lean:933	theorem le1_le'	theorem le1_le' {M : TrioSeq} {a b : ℕ} (h : le1 M a b) : a ≤ b	
L105Cap.lean:935	theorem nextrel0_Sw_01	theorem nextrel0_Sw_01 : nextrel0 Sw 0 1	
L105Cap.lean:940	theorem nextrel0_Sw_12	theorem nextrel0_Sw_12 : nextrel0 Sw 1 2	
L105Cap.lean:945	theorem le0_Sw_02	theorem le0_Sw_02 : le0 Sw 0 2	
L105Cap.lean:949	theorem nextrel1_Sw_02	theorem nextrel1_Sw_02 : nextrel1 Sw 0 2	
L105Cap.lean:960	theorem le1_Sw_02	theorem le1_Sw_02 : le1 Sw 0 2	
L105Cap.lean:963	theorem nextrel2_Sw_02	theorem nextrel2_Sw_02 : nextrel2 Sw 0 2	
L105Cap.lean:974	theorem nextrel2_Sw_unique	theorem nextrel2_Sw_unique {j : ℕ} (h : nextrel2 Sw j 2) : j = 0	
L105Cap.lean:982	theorem nextR_Sw_02	theorem nextR_Sw_02 : nextR Sw 2 0 2	
L105Cap.lean:987	theorem hasParent_Sw	theorem hasParent_Sw : hasParent Sw 2 2	
L105Cap.lean:994	theorem capBase_Mw_len	theorem capBase_Mw_len : (capBase Mw 0 0 0).length = 2	
L105Cap.lean:1001	theorem srow2_branch_live	theorem srow2_branch_live : argOK Mw ∧ 1 ≤ Mw.length ∧ Lift1 (((0, 0, 0) : ℕ × ℕ × ℕ) :: cap Mw 1 1) 0 = capBase Mw 0 0 0 ++ [((2, 1, 1) : ℕ × ℕ × ℕ)] ∧ srow (capBase Mw 0 0 0 ++ [((2, 1, 1) : ℕ × ℕ × ℕ)]) (capBase Mw 0 0 0).length = 2 ∧	**★★★★★ 残核の `srow = 2` の枝は空ではない。** `CtxOK Mw 0 0` 以外の前提はすべてここで証明されている。 主語は `(0,0,0)(1,1,1)(2,1,1)`、土台は `(0,0,0)(1,1,1) = ψ(Ω_ω)` —— **2 行 BMS の極限に 3 行目を足す一歩そのもの**。
L105Cap.lean:1034	theorem copy_mem_of_ctxOK	theorem copy_mem_of_ctxOK {M : TrioSeq} {v z t a k d0 d1 : ℕ} (hctx : CtxOK M v z) (hM2 : 1 ≤ M.length) (hva : 2 * (v + (t + k * d1)) + z ≤ a) : shiftr01 (k * d0) 0 (Lift1 (capBase M v z t) (k * d1)) ∈ W a	**★★★★ `j0 = 0` の第 `k` 写しは `CtxOK` から無料。**
L105Cap.lean:1044	theorem oper_cons_tower2	theorem oper_cons_tower2 (hR : argOK R) (hRne : R ≠ []) (hd : domT R m) (hi1 : srow R (R.length - 1) = 2) (hpM : hasParent ((0,v,z) :: R) (srow R (R.length - 1)) R.length) : ((0,v,z) :: R)⟦n + 1⟧ = (0,v,z) :: graft R (Lift1 (((0,v,z) :: R)⟦n⟧) (entry R 1 (R.length-1) - v)) ```	
L105Cap.lean:1070	theorem srow_cap_last	theorem srow_cap_last (M : TrioSeq) (b c : ℕ) : srow (cap M b c) ((cap M b c).length - 1) = (if 0 < c then 2 else if 0 < b then 1 else 0)	**★★★★ `j0 = 0` の第 `k` 写しは `CtxOK` から無料。** theorem copy_mem_of_ctxOK {M : TrioSeq} {v z t a k d0 d1 : ℕ} (hctx : CtxOK M v z) (hM2 : 1 ≤ M.length) (hva : 2 * (v + (t + k * d1)) + z ≤ a) : shiftr01 (k * d0) 0 (Lift1 (capBase M v z t) (k * d1)) ∈ W a := W_shift (liftStage_capBase hctx hM2 hva) (k * d0) /-! ### 18.1 `t = 0` かつ `j0 = 0` かつ `srow = 2` は **`oper_cons_tower2` そのもの** `Wset.oper_cons_tower
L105Cap.lean:1079	theorem srow_cap_last_eq_two	theorem srow_cap_last_eq_two {M : TrioSeq} {b c : ℕ} (hc : 0 < c) : srow (cap M b c) ((cap M b c).length - 1) = 2	
L105Cap.lean:1083	theorem cap_ne	theorem cap_ne (M : TrioSeq) (b c : ℕ) : cap M b c ≠ []	
L105Cap.lean:1113	theorem tower2_stage_fits_of_lt	theorem tower2_stage_fits_of_lt {v z m : ℕ} {R : TrioSeq} (hd : domT R m) (hzc : z < entry R 2 (R.length - 1)) (hvw : v ≤ entry R 1 (R.length - 1)) : 2 * (v + (entry R 1 (R.length - 1) - v)) + z ≤ m	**★★★ 段が収まる本当の条件は `z < c`**（`L53.tower2_stage_fits` の一般化。 あちらは `z = 0` ＋ `0 < c` を使っていた）。
L105Cap.lean:1123	theorem tower2_root_z_lt	theorem tower2_root_z_lt {v z : ℕ} {R : TrioSeq} (hRne : R ≠ []) (h : nextR (((0, v, z) : ℕ × ℕ × ℕ) :: R) 2 0 R.length) : z < entry R 2 (R.length - 1)	**★★★ 根が行 2 の親なら `z < c`**（`L53.tower2_root_z_zero` の一般化。 あちらは `c = 1` を仮定して `z = 0` を出していた）。
L105Cap.lean:1136	theorem tower2_stage_fits_root	theorem tower2_stage_fits_root {v z m : ℕ} {R : TrioSeq} (hRne : R ≠ []) (hd : domT R m) (hvw : v ≤ entry R 1 (R.length - 1)) (h : nextR (((0, v, z) : ℕ × ℕ × ℕ) :: R) 2 0 R.length) : 2 * (v + (entry R 1 (R.length - 1) - v)) + z ≤ m	**★★★★★ ⟹ `c ≥ 2` でも `z = 1` でも段は収まる。** `srow = 2` の塔で親が根であるかぎり、`c` にも `z` にも制限は要らない。
L105Cap.lean:1146	theorem tower2_stage_fits_of_parent	theorem tower2_stage_fits_of_parent {v z m : ℕ} {R : TrioSeq} (hRne : R ≠ []) (hd : domT R m) (hvw : v ≤ entry R 1 (R.length - 1)) (hpar : hasParent (((0, v, z) : ℕ × ℕ × ℕ) :: R) 2 R.length) (hp0 : parent (((0, v, z) : ℕ × ℕ × ℕ) :: R) 2 R.length = 0) : 2 * (v + (entry R 1 (R.length - 1) - v)) + z 	`parent = 0` の形（`L53.tower2_z_zero_of_parent` に対応）。 `oper_cons_tower2` の場面では `Wset.parent_cons_eq_zero` が親 = 根を供給するので、 **この形がそのまま当たる**。
L105Cap.lean:1160	theorem tower2_root_z_zero'	theorem tower2_root_z_zero' {v z : ℕ} {R : TrioSeq} (hRne : R ≠ []) (hz' : entry R 2 (R.length - 1) = 1) (h : nextR (((0, v, z) : ℕ × ℕ × ℕ) :: R) 2 0 R.length) : z = 0	旧補題は特別な場合として復元できる（`c = 1` ⟹ `z < 1` ⟹ `z = 0`）。
L105Cap.lean:1251	theorem rsum_of_based	theorem rsum_of_based {A Q : TrioSeq} (hb : based Q) : rsum A Q	**★ 写す塊が基づくなら `rsum` は自明**（ℕ なので `0 ≤ p.1`）。
L105Cap.lean:1257	theorem not_rsum_of_root_mem'	theorem not_rsum_of_root_mem' {A Q : TrioSeq} (hQ : 0 < entry Q 0 0) (hroot : ∃ p ∈ A, p.1 = 0) : ¬ rsum A Q	`not_rsum_of_root_mem` の**必要最小**の形（`argOK Q` は要らない）。
L105Cap.lean:1265	theorem rsum_iff_based_of_root_mem	theorem rsum_iff_based_of_root_mem {A Q : TrioSeq} (hroot : ∃ p ∈ A, p.1 = 0) : rsum A Q ↔ entry Q 0 0 = 0	**★★ 二分法**: 接頭辞が根を含むとき、`rsum` の成否は塊の根の行 0 だけで決まる。
L105Cap.lean:1273	theorem based_flatMap_copies	theorem based_flatMap_copies {Q : TrioSeq} (hb : based Q) (n : ℕ) : based ((List.range n).flatMap fun _ => Q)	**★★ 二分法**: 接頭辞が根を含むとき、`rsum` の成否は塊の根の行 0 だけで決まる。 theorem rsum_iff_based_of_root_mem {A Q : TrioSeq} (hroot : ∃ p ∈ A, p.1 = 0) : rsum A Q ↔ entry Q 0 0 = 0 := by refine ⟨fun h => ?_, fun h => rsum_of_based h⟩ by_contra hc exact not_rsum_of_root_mem' (by omega) hroot h /-! ### 20.1 ⟹ **基づく塊の `PrefixCopies` は定理**（仮定ゼロ）
L105Cap.lean:1288	theorem W_copies_of_based	theorem W_copies_of_based {u : ℕ} {Q : TrioSeq} (hQ : Q ∈ W u) (hb : based Q) (n : ℕ) : ((List.range n).flatMap fun _ => Q) ∈ W u	基づく塊の写しは無条件で `W`（`W_flatMap_copies` の側条件が自明）。
L105Cap.lean:1294	theorem prefixCopies_of_based	theorem prefixCopies_of_based {u n : ℕ} {A Q : TrioSeq} (hA : A ∈ W u) (hQ : Q ∈ W u) (hb : based Q) : A ++ ((List.range n).flatMap fun _ => Q) ∈ W u	**★★★★★ `PrefixCopies`（`L53Subst.lean:3599`）は、写す塊が基づく場合には 仮定ゼロの定理である。** ⟹ R2 の「`argOK` が破れる 5.6%」はここで埋まる。
L105Cap.lean:1307	def Qr	def Qr : TrioSeq	**★★★★★ `PrefixCopies`（`L53Subst.lean:3599`）は、写す塊が基づく場合には 仮定ゼロの定理である。** ⟹ R2 の「`argOK` が破れる 5.6%」はここで埋まる。 theorem prefixCopies_of_based {u n : ℕ} {A Q : TrioSeq} (hA : A ∈ W u) (hQ : Q ∈ W u) (hb : based Q) : A ++ ((List.range n).flatMap fun _ => Q) ∈ W u := by refine W_add hA (W_copies_of_based hQ hb n) ?_ intro p _ rw [based_flatMap_copies hb n] exact Nat.zero_le _ /-! ### 20.2 R2 の反例の確認 `[(0,0,
L105Cap.lean:1309	theorem based_Qr	theorem based_Qr : based Qr	
L105Cap.lean:1311	theorem rsum_Qr	theorem rsum_Qr (A : TrioSeq) : rsum A Qr	
L105Cap.lean:1313	theorem W_copies_Qr	theorem W_copies_Qr {u : ℕ} (hQ : Qr ∈ W u) (n : ℕ) : ((List.range n).flatMap fun _ => Qr) ∈ W u	
L105Cap.lean:1319	theorem prefixCopies_split	theorem prefixCopies_split {u n : ℕ} {A Q : TrioSeq} (hA : A ∈ W u) (hQ : Q ∈ W u) (hopen : 0 < entry Q 0 0 → A ++ ((List.range n).flatMap fun _ => Q) ∈ W u) : A ++ ((List.range n).flatMap fun _ => Q) ∈ W u	**★★ ⟹ `PrefixCopies` の残核は「写す塊が基づかない」場合だけ。**
L105Cap.lean:1355	def LiftTieSelf	def LiftTieSelf : Prop	**`LiftTie` の自己段版**（`m = 2v+z` に固定）。
L105Cap.lean:1360	theorem liftTieSelf_of_liftTie	theorem liftTieSelf_of_liftTie (h : L53.LiftTie) : LiftTieSelf	
L105Cap.lean:1364	theorem liftStage_cons_self	theorem liftStage_cons_self (h : LiftTieSelf) {d v z : ℕ} {R : TrioSeq} (hargOK : argOK R) (hX : (((0, v, z) : ℕ × ℕ × ℕ) :: R) ∈ W (2 * v + z)) : Lift1 (((0, v, z) : ℕ × ℕ × ℕ) :: R) d ∈ W (2 * v + z + 2 * d)	タイ／無タイの場合分け（`L53.liftStage_cons` の自己段版）。
L105Cap.lean:1374	theorem towerOK2_of_liftTieSelf	theorem towerOK2_of_liftTieSelf {v z a m : ℕ} {R : TrioSeq} (hlt : LiftTieSelf) (hR : argOK R) (hRne : R ≠ []) (hd : domT R m) (hi2 : srow R (R.length - 1) = 2) (hz1 : z ≤ 1) (hva : 2 * v + z ≤ a) (hgr : ∀ y ∈ W m, based y → graft R y ∈ Wstar) (hpM : hasParent (((0, v, z) : ℕ × ℕ × ℕ) :: R) (srow R 	**★★★★★ `TowerOK2` の節 3 側は `LiftTieSelf` だけで出る** （`L53.towerOK2_of_clause3` の仮定を `LiftTie` から `LiftTieSelf` に弱めたもの）。
L105Cap.lean:1411	theorem towerGraft2_of_liftTieSelf	theorem towerGraft2_of_liftTieSelf (hlt : LiftTieSelf) : TowerGraft2	⟹ 開核 A（`TowerGraft2`）も `LiftTieSelf` だけで出る。
L105Cap.lean:1416	theorem towerOK_of_liftTieSelf	theorem towerOK_of_liftTieSelf (hlt : LiftTieSelf) (he : TowerExp) : TowerOK	⟹ `TowerOK` は `LiftTieSelf` ＋ `TowerExp` から出る（`L53.towerOK_of_liftTie` の弱化）。
L105Cap.lean:1433	theorem hasParent_tail_of_parent_ne_zero	theorem hasParent_tail_of_parent_ne_zero {v z : ℕ} {R : TrioSeq} (hRne : R ≠ []) (hlev : 1 ≤ lev R (R.length - 1)) (hpM : hasParent (((0, v, z) : ℕ × ℕ × ℕ) :: R) (srow R (R.length - 1)) R.length) (hne : parent (((0, v, z) : ℕ × ℕ × ℕ) :: R) (srow R (R.length - 1)) R.length ≠ 0) :	**★ 親が根でない ⟹ 尾の中に親がある**（`parent_cons_eq_zero` の対偶）。
L105Cap.lean:1446	theorem parent_cons_ne_zero_of_hasParent	theorem parent_cons_ne_zero_of_hasParent {v z : ℕ} {R : TrioSeq} (hR : argOK R) (hRne : R ≠ []) (hp : hasParent R (srow R (R.length - 1)) (R.length - 1)) : parent (((0, v, z) : ℕ × ℕ × ℕ) :: R) (srow R (R.length - 1)) R.length ≠ 0	**★ 逆向き: 尾の中に親があれば `j0 = q + 1 ≥ 1`。**
L105Cap.lean:1463	theorem oper_cons_of_parent_ne_zero	theorem oper_cons_of_parent_ne_zero {v z n : ℕ} {R : TrioSeq} (hR : argOK R) (hRne : R ≠ []) (hlev : 1 ≤ lev R (R.length - 1)) (hpM : hasParent (((0, v, z) : ℕ × ℕ × ℕ) :: R) (srow R (R.length - 1)) R.length) (hne : parent (((0, v, z) : ℕ × ℕ × ℕ) :: R) (srow R (R.length - 1)) R.length ≠ 0) :	**★★ `j0 ≥ 1` の枝の展開は無条件の等式**（`oper_cons_nat`）。
L105Cap.lean:1548	theorem tower2_parent_is_root	theorem tower2_parent_is_root {v z m : ℕ} {R : TrioSeq} (hRne : R ≠ []) (hd : domT R m) (hpM : hasParent (((0, v, z) : ℕ × ℕ × ℕ) :: R) (srow R (R.length - 1)) R.length) : parent (((0, v, z) : ℕ × ℕ × ℕ) :: R) (srow R (R.length - 1)) R.length = 0	**★ `TowerOK2` の設定では親は必ず根**（`parent_cons_eq_zero` の別名）。
L105Cap.lean:1556	theorem tower2_not_z1_c1	theorem tower2_not_z1_c1 {v m : ℕ} {R : TrioSeq} (hRne : R ≠ []) (hd : domT R m) (hi2 : srow R (R.length - 1) = 2) (hpM : hasParent (((0, v, 1) : ℕ × ℕ × ℕ) :: R) (srow R (R.length - 1)) R.length) (hc : entry R 2 (R.length - 1) = 1) : False	**★★★ `z = 1` かつ `c = 1` は `TowerOK2` の設定では起きない。**
L105Cap.lean:1627	theorem coreCap_of_graftAll	theorem coreCap_of_graftAll (hga : GraftAll) : CoreCap	
L105Cap.lean:1642	theorem graftAll_of_coreCap	theorem graftAll_of_coreCap (hc : CoreCap) : GraftAll	
L105Cap.lean:1647	theorem coreCap_iff_graftAll	theorem coreCap_iff_graftAll : CoreCap ↔ GraftAll	**★★★★★ `CoreCap` は `GraftAll` と同値。**
L105Cap.lean:1698	def LiftTieSelfOpen	def LiftTieSelfOpen : Prop	**`LiftTieSelf` の残核**: タイがあり、しかも `TieFree` でない場合だけ。 （`v = 0` は `TieFree` が空虚に立つが `liftStage_of_tieFree` が `1 ≤ v` を要求するので、 `1 ≤ v ∧ TieFree` を 1 つの条件にまとめてある。）
L105Cap.lean:1706	theorem liftTieSelf_of_open	theorem liftTieSelf_of_open (h : LiftTieSelfOpen) : LiftTieSelf	**★★★ `TieFree` が立つタイ（実測 6.1%）は既存定理で落ちる。**
L105Cap.lean:1715	theorem towerOK_of_liftTieSelfOpen	theorem towerOK_of_liftTieSelfOpen (h : LiftTieSelfOpen) (he : TowerExp) : TowerOK	⟹ `TowerOK` は `LiftTieSelfOpen` ＋ `TowerExp` から出る。
L105Cap.lean:1779	def LiftTieSelfUnit	def LiftTieSelfUnit : Prop	**`d = 1` に固定した `LiftTieSelf`。**
L105Cap.lean:1786	theorem liftUnit_cons_self	theorem liftUnit_cons_self (h : LiftTieSelfUnit) {v z : ℕ} {R : TrioSeq} (hargOK : argOK R) (hX : (((0, v, z) : ℕ × ℕ × ℕ) :: R) ∈ W (2 * v + z)) : Lift1 (((0, v, z) : ℕ × ℕ × ℕ) :: R) 1 ∈ W (2 * v + z + 2)	タイ／無タイの場合分け（`d = 1` 版）。
L105Cap.lean:1796	theorem liftSelf_of_unit	theorem liftSelf_of_unit (h : LiftTieSelfUnit) : ∀ (d v z : ℕ) (R : TrioSeq), argOK R → (((0, v, z) : ℕ × ℕ × ℕ) :: R) ∈ W (2 * v + z) → Lift1 (((0, v, z) : ℕ × ℕ × ℕ) :: R) d ∈ W (2 * v + z + 2 * d)	**★★★★★ `d = 1` から全 `d` が出る**（`Lift1_Lift1` ＋ `lift_cons` の帰納）。
L105Cap.lean:1824	theorem liftTieSelf_of_unit	theorem liftTieSelf_of_unit (h : LiftTieSelfUnit) : LiftTieSelf	
L105Cap.lean:1833	def LiftTieCore	def LiftTieCore : Prop	**★★★★★ 最小核**: **`d = 1`・自己段・タイあり・`TieFree` でない**。 3 量化（`v z R`）／ 4 前提。
L105Cap.lean:1840	theorem liftTieSelfUnit_of_core	theorem liftTieSelfUnit_of_core (h : LiftTieCore) : LiftTieSelfUnit	
L105Cap.lean:1849	theorem liftTieSelf_of_core	theorem liftTieSelf_of_core (h : LiftTieCore) : LiftTieSelf	
L105Cap.lean:1853	theorem towerOK_of_liftTieCore	theorem towerOK_of_liftTieCore (h : LiftTieCore) (he : TowerExp) : TowerOK	**★★★★★ `TowerOK` は `LiftTieCore` ＋ `TowerExp` から出る。**
L105Cap.lean:1857	theorem liftTieCore_of_liftTie	theorem liftTieCore_of_liftTie (h : L53.LiftTie) : LiftTieCore	位置づけ: `L53.LiftTie` からはもちろん出る（前提を落とすだけ）。
L105Cap.lean:1874	theorem le1_root_of_rtg0	theorem le1_root_of_rtg0 {X : TrioSeq} (hr : ∀ l, 0 < l → l < X.length → entry X 0 0 < entry X 0 l) {p i : ℕ} (hi : i < X.length) (hpi : Relation.ReflTransGen (nextrel0 X) p i) (h : le1 X 0 i) : le1 X 0 p	**★★ 錐は行 0 の祖先について上方閉。**（対偶: ブロッカーは部分木ごと外す。）
L105Cap.lean:1887	theorem not_le1_of_tie	theorem not_le1_of_tie {X : TrioSeq} {j : ℕ} (hj : (0 : ℕ) ≠ j) (htie : entry X 1 j = entry X 1 0) : ¬ le1 X 0 j	**★ タイは錐に入らない**（`nextrel1` は行 1 の狭義増加を要求）。
L105Cap.lean:1894	theorem not_le1_of_tie_ancestor	theorem not_le1_of_tie_ancestor {X : TrioSeq} (hr : ∀ l, 0 < l → l < X.length → entry X 0 0 < entry X 0 l) {y i : ℕ} (hy0 : (0 : ℕ) ≠ y) (hi : i < X.length) (hyi : Relation.ReflTransGen (nextrel0 X) y i) (htie : entry X 1 y = entry X 1 0) : ¬ le1 X 0 i	**★★ ⟹ タイの行 0 部分木は丸ごと錐の外**（`Lift1` が触らない）。
L105Cap.lean:1905	theorem le1_root_at_min	theorem le1_root_at_min {X : TrioSeq} (hr : ∀ l, 0 < l → l < X.length → entry X 0 0 < entry X 0 l) {p : ℕ} (hp0 : 0 < p) (hp : p < X.length) (hmin : ∀ j, 0 < j → j < X.length → entry X 0 p ≤ entry X 0 j) : le1 X 0 p ↔ entry X 1 0 < entry X 1 p	**★★★ 窓の切れ目（行 0 の最小点）では錐の判定が「その列だけ」で済む。** `Lind.graft_take_drop`（`Lind.lean:63`）が切る位置 `p` は行 0 で最小なので、 `p` の根以外の行 0 祖先は `p` 自身しかない。
L105Cap.lean:1939	theorem not_le1_of_tie_window	theorem not_le1_of_tie_window {X : TrioSeq} (hr : ∀ l, 0 < l → l < X.length → entry X 0 0 < entry X 0 l) {y i : ℕ} (hy0 : (0 : ℕ) ≠ y) (hyi : y ≤ i) (hi : i < X.length) (hwin : ∀ l, y < l → l ≤ i → entry X 0 y < entry X 0 l) (htie : entry X 1 y = entry X 1 0) : ¬ le1 X 0 i	**★★ タイの部分木（区間）は丸ごと錐の外。**
L105Cap.lean:1991	theorem liftTieCore_of_liftStage	theorem liftTieCore_of_liftStage (h : LiftStage) : LiftTieCore	`LiftStage`（全部の根での (WL)）からは当然出る。
L105Cap.lean:1996	theorem liftTieCore_of_wconvexUnit	theorem liftTieCore_of_wconvexUnit (h : L53.WConvexUnit) : LiftTieCore	`WConvexUnit`（1 列 1 段の凸性）からも出る （`L53.wconvex1_of_unit` → `L53.liftStage_of_wconvex1`）。
L105Cap.lean:2000	theorem liftTieCore_of_wconvex1	theorem liftTieCore_of_wconvex1 (h : L53.WConvex1) : LiftTieCore	`WConvex1`（幅 1 の凸性）からも出る。
L105Cap.lean:2004	theorem liftTieCore_of_wsnoc	theorem liftTieCore_of_wsnoc (h : WSnoc) : LiftTieCore	`WSnoc` からも出る（`L53.liftStage_of_wsnoc`）。
L105Cap.lean:2008	theorem liftTieCore_of_row1mono	theorem liftTieCore_of_row1mono (h : Row1Mono) : LiftTieCore	`Row1Mono` からも出る。
L105Cap.lean:2042	theorem zeroRow2_Lift1	theorem zeroRow2_Lift1 {X : TrioSeq} {d : ℕ} (h : ∀ p ∈ X, p.2.2 = 0) : ∀ p ∈ Lift1 X d, p.2.2 = 0	`Row1Mono` からも出る。 theorem liftTieCore_of_row1mono (h : Row1Mono) : LiftTieCore := liftTieCore_of_liftStage (liftStage_of_row1mono h) /-! ### 31.1 ⟹ 今日の核の一覧（`L105Cap.lean` の到達点） | 命題 | 場所 | ∀ | → | 単独か | より強いもの | |---|---|---|---|---|---| | **`LiftTieCore`** | §29 | **3** | **4** | `TowerExp` が要る | `LiftTie`, `LiftStage`, `WConvex1`, `WConvexUnit`, `WSnoc`, `Row1Mono` | | `LiftTieSelfUnit` | §28 | 
L105Cap.lean:2054	theorem liftStage_of_zeroRow2	theorem liftStage_of_zeroRow2 {m d : ℕ} {X : TrioSeq} (hz : ∀ p ∈ X, p.2.2 = 0) (hX : X ∈ W m) : Lift1 X d ∈ W (m + 2 * d)	**★★★★★ 行 2 ≡ 0 なら `(WL)` は仮定ゼロで成り立つ。**
L105Cap.lean:2074	def LiftTieCoreRow2	def LiftTieCoreRow2 : Prop	**★★★★★ 行 2 ≡ 0 なら `(WL)` は仮定ゼロで成り立つ。** theorem liftStage_of_zeroRow2 {m d : ℕ} {X : TrioSeq} (hz : ∀ p ∈ X, p.2.2 = 0) (hX : X ∈ W m) : Lift1 X d ∈ W (m + 2 * d) := by by_cases hne : X = [] · subst hne simpa using W_nil (m + 2 * d) · have hself : Lift1 X d ∈ Wself := zeroRow2_mem_Wself (zeroRow2_Lift1 hz) have h1 : entry (Lift1 X d) 1 0 = entry X 1 0 + d := L53.entry1_Lift1_zero hne d have h2 : e
L105Cap.lean:2082	theorem liftTieCore_of_row2	theorem liftTieCore_of_row2 (h : LiftTieCoreRow2) : LiftTieCore	
L105Cap.lean:2093	theorem towerOK_of_liftTieCoreRow2	theorem towerOK_of_liftTieCoreRow2 (h : LiftTieCoreRow2) (he : TowerExp) : TowerOK	⟹ `TowerOK` は `LiftTieCoreRow2` ＋ `TowerExp` から出る。
L105Cap.lean:2142	def WConvexLift1	def WConvexLift1 : Prop	**★★★ `lift1_mem_of_wconvex1` が実際に使う凸性の実例だけ。** `Le1` の 2 本も窓条件も上端も既存定理で自動なので、残るのはこれだけ。
L105Cap.lean:2146	theorem convexLift1_of_wconvex1	theorem convexLift1_of_wconvex1 (h : L53.WConvex1) : WConvexLift1	
L105Cap.lean:2154	theorem lift1_mem_of_convexLift1	theorem lift1_mem_of_convexLift1 (h : WConvexLift1) {m : ℕ} {Y : TrioSeq} (hop : ∀ n, 1 ≤ n → Y⟦n⟧ ∈ W m ∧ Lift1 (Y⟦n⟧) 1 ∈ W (m + 2 * 1)) : Lift1 Y 1 ∈ W (m + 2 * 1)	
L105Cap.lean:2164	theorem liftStage1_of_convexLift1	theorem liftStage1_of_convexLift1 (h : WConvexLift1) : L53.LiftStage1	**★★★★★ 使う実例だけで `LiftStage1` が出る**（`L53.liftStage1_of_wconvex1` の `WConvex1` を `WConvexLift1` に置き換えた版）。
L105Cap.lean:2202	theorem liftTieCore_of_convexLift1	theorem liftTieCore_of_convexLift1 (h : WConvexLift1) : LiftTieCore	⟹ `LiftTieCore` は `WConvexLift1` から出る。
L105Cap.lean:2281	theorem last_not_tie	theorem last_not_tie {v z m : ℕ} {R : TrioSeq} (hRne : R ≠ []) (hd : domT R m) (hi2 : srow R (R.length - 1) = 2) (hpM : hasParent (((0, v, z) : ℕ × ℕ × ℕ) :: R) (srow R (R.length - 1)) R.length) : entry R 1 (R.length - 1) ≠ v	
L105Cap.lean:2301	theorem entry1_pos_Lift1	theorem entry1_pos_Lift1 {X : TrioSeq} {d j : ℕ} (hj : (0 : ℕ) ≠ j) : 0 < entry (Lift1 X d) 1 j ↔ 0 < entry X 1 j	
L105Cap.lean:2314	theorem srow_Lift1	theorem srow_Lift1 {X : TrioSeq} {d j : ℕ} (hj : (0 : ℕ) ≠ j) : srow (Lift1 X d) j = srow X j	**★★★ `Lift1` は（根以外の）`srow` を変えない。**
